"Sep 24, 2018","""Amazing Place to Work""",5.0,Current Employee - Senior Manager,"Smart peers, ambiguous environment, customer focus, requirement for all levels to get in the details, fast paced, constantly evolving culture (for the better), opportunity to work in many different roles/industries without changing employers, open and communicative culture","Amazon doesn't hire people that aren't driven or move slow. So if a role requires patience or a business is moving slowly, employee happiness declines.","[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 24, 2018","""Great Place to work""",5.0,Current Employee - Senior Technical Program Manager,"Very exciting place to work. Lots of innovation, growth. Professionally engaging and great team environment.",None at this time for me.,"[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '3.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 24, 2018","""Software Development Engineer""",5.0,Current Employee - Systems Development Engineer,"Fun, flexible work. Great people to work with. No timecard. Great pay. Lots of time off. No one but you sets your work/life balance.","No end to the work, there is always more to be done. 10 things need to be done, management knows you can only do 5 so they will ask for you to do 6. No one but you sets your work life balance. (yes this is a pro and a con)","[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 24, 2018","""Learn and Be Curious at its best""",5.0,Current Employee - Software Development Manager,"1. Provide you the platform to innovate.
2. Still startup culture that allows you to innovate.
3. Pressure to innovate but not to keep doing manual tasks.
4. Work hour flexibility.","I am privileged to work with some of the best leadership in my career so I do not have any cons. Only cons I can think of is that as there are so many custom tools and processes, it gets harder for a new hire to understand eco-system easily.","[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '3.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '4.0')]","[""Doesn't Recommend"", 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 24, 2018","""Warehouse worker""",5.0,Current Employee - Warehouse,"Excellent health benefits, good pay. Work hard and your rewarded.",I wish lunch was longer.,"[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '4.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 24, 2018","""Great place to start your career""",5.0,Current Employee - Software Development Engineer,"Great employees, networking. Working at amazon will challenge you. Management so far has been great. Team is great","Your experience working at Amazon is highly dependent on what team you get placed on. I was an intern on another team, and I was more stressed out during that time period than I currently am at my full time position.","[('Work/Life Balance', '2.0'), ('Culture &amp; Values', '2.0'), ('Career Opportunities', '1.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '1.0')]","['Recommends', 'Neutral Outlook', 'Disapproves of CEO', 'Disapproves of']"
"Sep 24, 2018","""Business Intelligence Engineer""",5.0,Current Employee - Business Intelligence Engineer,Got to work with latest technology/tools and most talented people in the industry.,It's a very fast pace working environment,"[('Work/Life Balance', '2.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 24, 2018","""Software Engineer""",5.0,Current Employee - Anonymous Employee,Good company with challenging problems,Over complication of some problems,"[('Work/Life Balance', '1.0'), ('Culture &amp; Values', '2.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '3.0'), ('Senior Management', '3.0')]","[""Doesn't Recommend"", 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 24, 2018","""Process assistant""",4.0,Current Employee - Anonymous Employee,Great benefits great people,"Long hours, speed bumps in parking lot are ridiculous","[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 24, 2018","""Shift Manager, Logistics""",4.0,"Current Employee - Shift Manager, Logistics",Great work culture at Amazon,Less pay for a level 4 position,"[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '1.0'), ('Career Opportunities', '3.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '3.0')]","['Recommends', 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 24, 2018","""From the New Kid""",4.0,Current Employee - FBA Investigation Specialist,"Full Time, Work From Home
Comprehensive Benefits
Reasonable Hours of Operation to choose your shift in.","Repetitive Ticket Work
Numbers Oriented Puzzles to solve","[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 24, 2018","""Long Hours, Good Experience""",4.0,Former Employee - Anonymous Employee,"If you want to grow, learn and be pushed to be better this is a great place!","If you hope to get promoted, it probably won’t happen. I had years of top notch reviews and high ratings yet was perpetually prevented from growth. They would always hire from outside.","[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '3.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 24, 2018","""Software Development Engineer""",4.0,Former Employee - Anonymous Employee,"Great work environment, laid back, but on task and hard working.","Developer operations, if something breaks it must be fixed even if its at 3am.","[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 23, 2018","""Great place to work, don't read what's in the media.""",5.0,Current Employee - Anonymous Employee,The sortation center I work at is nothing like the media says it is. It's part time and there's room for promotion if you're willing to work hard.,Job is sometimes physically draining.,"[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '3.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '4.0')]","[""Doesn't Recommend"", 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 19, 2018","""HRBP""",5.0,Current Employee - HRBP Manager,"Benefits, Pay, Stocks, relocation assistance","Little development is done, company hires externally more often than promotes internally to the SR HR levels","[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '4.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 23, 2018","""Software Developer Engineering Intern""",4.0,Former Employee - Software Developer Engineer Intern,"- You will learn a lot in a short amount of time
- Everyone there is smart and offers diverse perspectives to draw from","- I personally had to work fairly long hours compared to others
- Very hit or miss with team culture","[('Work/Life Balance', '2.0'), ('Culture &amp; Values', '2.0'), ('Career Opportunities', '1.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '1.0')]","['Recommends', 'Neutral Outlook', 'Disapproves of CEO', 'Disapproves of']"
"Sep 23, 2018","""EHS Specialist""",4.0,Current Employee - EHS Specialist,"Safety Culture, Leadership, Management, Work days",Hard to advance within the company,"[('Work/Life Balance', '2.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 23, 2018","""Part Time Sorting Center""",4.0,Current Employee - Anonymous Employee,Work is not difficult. Lots of opportunity to interact sociably with coworkers. Good mood.,"Unsteady hours (business needs might dictate a ""flex"", so your four hour shift is often actually three or five hours)","[('Work/Life Balance', '1.0'), ('Culture &amp; Values', '2.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '3.0'), ('Senior Management', '3.0')]","[""Doesn't Recommend"", 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 22, 2018","""Amazon Sortation Associate""",5.0,Current Employee - Anonymous Employee,Good work environment. Opportunity for advancement. Good benefits.,Not a lot of flexibility in changing your schedule or taking time off.,"[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 22, 2018","""Responsible""",5.0,Current Employee - Delivery Driver,Being in a social environment!,Dealing with the bad city traffic.,"[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '1.0'), ('Career Opportunities', '3.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '3.0')]","['Recommends', 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 22, 2018","""Fulfillment Associate""",4.0,Former Employee - Anonymous Employee,Great place to work,None I can think of,"[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 20, 2018","""Software Development Engineer""",4.0,Current Employee - Software Development Engineer,"Cool product, smart people to work with",No free food or other compension,"[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '3.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 21, 2018","""Amazon sortation""",4.0,Current Employee - Anonymous Employee,"Multiple shifts, the pay is ok but definitely feel it should be more
Multiple locations
Coworker Are helpful","We don’t have an HR department that is there at all times we have to call a number
Lack of appreciation shown to those who do a great job and if something is said it’s not fully sincere","[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 21, 2018","""Great company but not for everybody""",4.0,Former Employee - Creative Services Coordinator,Gained amazing leadership experience and expanded my professional skills dramatically. Great benefits and time off. Great culture,"Things change very fast, you have to be prepared to keep up and see the bigger picture. Not a work environment for everybody. Can be a bit micromanaging depending on your role and your manager. Amazon is a very metrics-driven company which can be a great thing, but the system they use to measure productivity can sometimes pin teammates against each other and make it competitive for the wrong reasons.","[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '3.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '4.0')]","[""Doesn't Recommend"", 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 21, 2018","""Lots of mobility, hard on your body""",4.0,Current Employee - Area Manager,"Great company, good benefits, lots of opportunities to advance or change careers or locations, offers challenges and ability to try a variety of solutions.","Long hours, especially during peak, if you're in a warehouse it's hard on your body and can possibly be on night shift and destroy your social life.","[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '4.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 21, 2018","""Night shift Amazon Warehouse Experience""",4.0,Former Employee - Warehouse Associate,Good working conditions. Good people. Nice facility. Good benefits.,Poor communication. Unpredictable job assignments. Food is terrible.,"[('Work/Life Balance', '2.0'), ('Culture &amp; Values', '2.0'), ('Career Opportunities', '1.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '1.0')]","['Recommends', 'Neutral Outlook', 'Disapproves of CEO', 'Disapproves of']"
"Sep 21, 2018","""Software Engineer""",4.0,Current Employee - Software Engineer,"Learning opportunities
Working with smart people
Good salary
Stock options","Long working hours
Oncall is stressful
Benefits isn't as good as competitors","[('Work/Life Balance', '2.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 10, 2018","""Feel like a robot""",4.0,Former Employee - Warehouse Associate,"Benefits, sweat, competition, overtime, sometimes fun, 3 days off.","Pay tops out at warehouse normal, long days, stressful peak, forced overtime managers that only care about hitting their numbers","[('Work/Life Balance', '1.0'), ('Culture &amp; Values', '2.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '3.0'), ('Senior Management', '3.0')]","[""Doesn't Recommend"", 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 18, 2018","""You have to want to be there.""",4.0,Former Employee - Sortation Associate,"Good work environment, good people, responsive","Lots of people, constantly change","[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 19, 2018","""Great company to work for""",5.0,Current Employee - Warehouse Associate,"It amazed me to see such a large company giving their employees major benefits from day one.
From what I have seen, management is amazing. They support teamwork and try to encourage employees rather than treating us like a number, which others have claimed in their reviews. I see it as a good place to work and I am glad for the opportunity. I consider Amazon to be a wonderful employer that provides so many … 
Show More",None that I have seen.,"[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '1.0'), ('Career Opportunities', '3.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '3.0')]","['Recommends', 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 20, 2018","""A great place to work""",5.0,Former Employee - Transportation Specialist,"Great co-workers, friendly atmosphere, Lots of room for advancement",Only a 30min lunch and a long drive from where I live,"[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 20, 2018","""AFM Kiva support""",5.0,Former Employee - Anonymous Employee,Great benefits and flexible schedule.,Not many at this time,"[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '3.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 12, 2018","""Fast paced environment with friendly people. Breaks are short but you'll get the hang of it.""",5.0,Former Employee - Fulfillment Associate,"The money
The benefits
Pretty safe
Fast paced",The breaks are short but you'll get the hang of it.,"[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Oct 5, 2018","""Shockingly disappointed""",2.0,Current Employee - SDS Customer Service Advocate,You can work from home,Poor training and too fast to retain the information to properly handle your job. A lot of technical issues and failures. It's sink or swim.,"[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '3.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '4.0')]","[""Doesn't Recommend"", 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 19, 2018","""Business Analyst""",4.0,Current Employee - Anonymous Employee,"Great team, smart people, lots of experience in many areas quickly. Good perks for full time staff.",Contractors are left out on a lot of team building experiences. Aren't really given much credit for the success of the team.,"[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '4.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 20, 2018","""Great place to work""",4.0,Current Employee - SDE2,"Great work environment, great peers, challenging work, stocks","Bad 401k plan, no free swag, pretty frugal.","[('Work/Life Balance', '2.0'), ('Culture &amp; Values', '2.0'), ('Career Opportunities', '1.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '1.0')]","['Recommends', 'Neutral Outlook', 'Disapproves of CEO', 'Disapproves of']"
"Sep 20, 2018","""Amazon""",4.0,Current Employee - Order Picker,The Benefits are really good,A lot on your body,"[('Work/Life Balance', '2.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 28, 2018","""Nerve-wracking. I was grateful for the work, but this isn't a place you'd want to stay long term.""",3.0,Former Employee - Order Picker,"Decent Pay, Comfortable break room, decent training. Manages were wonderful","Expected to meet unattainable numbers, Time between scans is heavily monitored, every minute needs to be accounted for. 3 minutes to use the restroom and you might be reprimanded. They advise you to use the restroom during one of 2, 8 minute breaks (on a standard 10 hour shift) but we're all adults here. When you need to go, you gotta go. This highlights a certain disregard for the needs and satisfaction of Amazon … 
Show More","[('Work/Life Balance', '1.0'), ('Culture &amp; Values', '2.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '3.0'), ('Senior Management', '3.0')]","[""Doesn't Recommend"", 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Oct 4, 2018","""Hard work for gain""",3.0,Current Employee - Anonymous Employee,Free tuition (associates) New Pay Raise,"Hard on your body, constant walking, very little time for yourself during your schedule and poor management","[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 19, 2018","""Sales""",5.0,Former Employee - Anonymous Employee,Great culture & Fantastic People,No Cons I can think of,"[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '1.0'), ('Career Opportunities', '3.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '3.0')]","['Recommends', 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 19, 2018","""Attention to Employees Could Be Better""",4.0,Current Employee - Core Campus Associate,"Great work atmosphere, good culture.","Not much upward mobility, employees could be treated better.","[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 19, 2018","""Job shopper""",4.0,Current Employee - Job Shopper,I started in Allen loctaion as a Job Shopper .its a good experience.in this job you shop for other.we have been assigned iphone and they have order and randomly orders will be assign to us and we will start shopping and complete the order.,This location is far from my home.,"[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '3.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 19, 2018","""Product Support Analyst""",4.0,Current Employee - Product Support Analyst,Great opportunity to build skills and experience.,Expectations can be grey and ever changing. Path to promotion unclear and political. Not paid enough for the scope of work.,"[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 19, 2018","""Great place to work and learn""",4.0,Current Employee - Anonymous Employee,"Moves fast, interesting problems, commensurate pay",Sometimes builds the wrong things,"[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '3.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '4.0')]","[""Doesn't Recommend"", 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Oct 2, 2018","""It’s definitely not for everyone.""",3.0,Former Employee - Packer,"No interview, cheap benefits, lots of time off, decent pay.","Ten hours on your feet, strict production rates, favoritism, a lot of weirdos...like, a whole lot. Too tired to make dinner when you get home. Two of your three days off are just recovering from work. Feeling like they own you. Quickly becoming dead inside.","[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '4.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Oct 2, 2018","""Tech recruiter""",3.0,Current Employee - Tech Recruiter,"Travel, innovation, company stock, smart people","Political, power issues, promotion confusion, lack of real genuine caring and support for anything other than work","[('Work/Life Balance', '2.0'), ('Culture &amp; Values', '2.0'), ('Career Opportunities', '1.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '1.0')]","['Recommends', 'Neutral Outlook', 'Disapproves of CEO', 'Disapproves of']"
"Oct 3, 2018","""Sortation Associate""",3.0,Current Employee - Anonymous Employee,Fairly independent; management not really all over you.,Close to zero employee morale,"[('Work/Life Balance', '2.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Oct 3, 2018","""Not a bad place to work""",3.0,Former Employee - Anonymous Employee,I loved working at Amazon because of the environment. They are proud of their company and push everyone to meet goals. There are also great opportunities for one to grow.,As a warehouse associate the hours were rough. shifts started between 1-5 am in tg morning. All of the morning or mid day shifted were taken so those overnight shifts were rough and the work was very mundane.,"[('Work/Life Balance', '1.0'), ('Culture &amp; Values', '2.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '3.0'), ('Senior Management', '3.0')]","[""Doesn't Recommend"", 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 18, 2018","""Just started""",5.0,Current Employee - Fullfilment Associate,"Benefits, wage, break room, time off","Nothing yet, just started...will come back if have to","[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 18, 2018","""Great company if you're a cultural fit""",5.0,Current Employee - Business Analyst,"- fast passed company
- high emphasis on culture
- extremely intelligent co-workers
- work life balance possible","- on boarding is not great
- limited communication across company","[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '1.0'), ('Career Opportunities', '3.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '3.0')]","['Recommends', 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 18, 2018","""Good""",5.0,Current Employee - Anonymous Employee,Nice people there at alazob,None I can’t think of any,"[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 18, 2018","""Operation Manager""",5.0,Current Employee - Anonymous Employee,Great team and awesome benefits. A lot of ambiguity and fast paced environment.,It is a big company but still a part of a team.,"[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '3.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 18, 2018","""Best company in my entire career!""",5.0,Current Employee - Senior Technical Program Manager,"Work ethics
Strong leadership principles
Great pay
Data driven and not driven by percentions
Can move to any team and any domain within Amazon
International exposure, can move internally to any country anywhere Amazon has an office","Can be a bit hard to adjust in the begining and then becomes addictive and hard to leave :-)
People are direct and on your face. I like it that way!","[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 17, 2018","""My opinion about Amazon""",4.0,Current Employee - Fulfillment Associate,Amazon provides really good Benefits,"Schedule is 4 day, 10 hours every day","[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '3.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '4.0')]","[""Doesn't Recommend"", 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 18, 2018","""Sortation associate""",4.0,Former Employee - Anonymous Employee,"Straightforward, 4 hour shifts, 24 hours.",A lot of walking. Breaks should be a little longer.,"[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '4.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Oct 1, 2018","""Video Editor""",3.0,Current Employee - Video Editor,"High pay, consistent work and income.",team disbanded abruptly without notice.,"[('Work/Life Balance', '2.0'), ('Culture &amp; Values', '2.0'), ('Career Opportunities', '1.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '1.0')]","['Recommends', 'Neutral Outlook', 'Disapproves of CEO', 'Disapproves of']"
"Oct 1, 2018","""Vendor specialist""",3.0,Current Employee - Vendor Specialist,Strong Autonomy within your role. Amazing team members,"Leveling is dependent of internal relationships. No structure but if you like building something from nothing, this is great for you. Scrutiny","[('Work/Life Balance', '2.0'), ('Culture &amp; Values', '3.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Oct 2, 2018","""Fulfillment Associate""",3.0,Current Employee - Fulfillment Associate,Room for advancement and friendly environment,There is a glass ceiling,"[('Work/Life Balance', '1.0'), ('Culture &amp; Values', '2.0'), ('Career Opportunities', '4.0'), ('Comp &amp; Benefits', '3.0'), ('Senior Management', '3.0')]","[""Doesn't Recommend"", 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 17, 2018","""Ultimate Place to Work - If you are cut for it.""",5.0,Current Employee - Senior Technical Program Manager,"Very Rewarding
Fast and Furious
Lots of learning
Job Satisfaction
Stocks :)
No Power-points","Not Cut for Everyone
You must be thick skin to take criticism constructively
No Hand holding
Long On-boarding
Lack of standardized process - Due to super fast delivery
No Powerpoints","[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
"Sep 17, 2018","""Great place to work""",5.0,Current Employee - Human Resources,"Great work culture
Growth is encouraged
Dog friendly offices
Fun place to work
Flexible hours",Work can be challenging - but that’s also a good thing!,"[('Work/Life Balance', '3.0'), ('Culture &amp; Values', '1.0'), ('Career Opportunities', '3.0'), ('Comp &amp; Benefits', '4.0'), ('Senior Management', '3.0')]","['Recommends', 'Positive Outlook', 'No opinion of CEO', 'No opinion of']"
"Sep 17, 2018","""Senior Financial Analyst""",5.0,Current Employee - Anonymous Employee,"Super-cool projects, extremely customer focused, tons of great talent.",The pace can be a grind.,"[('Work/Life Balance', '4.0'), ('Culture &amp; Values', '5.0'), ('Career Opportunities', '5.0'), ('Comp &amp; Benefits', '5.0'), ('Senior Management', '5.0')]","['Recommends', 'Positive Outlook', 'Approves of CEO', 'Approves of']"
